"NAM"	"DAT"	"PERIOD"	"КАТО(по каталогу)"	"LКАТО(по каталогу)"	"СПТМ (по каталогу)"	"LСПТМ (по каталогу)"	"СП"	"LСП"	"СГНЛ"	"LСГНЛ"	"VAL"
"Численность населения на начало периода(Человек)"	"2020 год"	"202012"	"КОСТАНАЙСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"46 670"
"Численность населения на начало периода(Человек)"	"2018 год"	"201812"	"КОСТАНАЙСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"70 468"
"Численность населения на начало периода(Человек)"	"2022 год"	"202212"	"КОСТАНАЙСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"44 774"
"Численность населения на начало периода(Человек)"	"2023 год"	"202312"	"КОСТАНАЙСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"44 706"
"Численность населения на начало периода(Человек)"	"2024 год"	"202412"	"КОСТАНАЙСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"44 822"
"Численность населения на начало периода(Человек)"	"2021 год"	"202112"	"КОСТАНАЙСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"46 995"
"Численность населения на начало периода(Человек)"	"2015 год"	"201512"	"КОСТАНАЙСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"70 356"
"Численность населения на начало периода(Человек)"	"2011 год"	"201112"	"КОСТАНАЙСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"68 627"
"Численность населения на начало периода(Человек)"	"2016 год"	"201612"	"КОСТАНАЙСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"70 212"
"Численность населения на начало периода(Человек)"	"2010 год"	"201012"	"КОСТАНАЙСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"67 874"
"Численность населения на начало периода(Человек)"	"2012 год"	"201212"	"КОСТАНАЙСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"68 941"
"Численность населения на начало периода(Человек)"	"2013 год"	"201312"	"КОСТАНАЙСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"68 920"
"Численность населения на начало периода(Человек)"	"2014 год"	"201412"	"КОСТАНАЙСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"69 862"
"Численность населения на начало периода(Человек)"	"2025 год"	"202512"	"КОСТАНАЙСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"44 332"
"Численность населения на начало периода(Человек)"	"2019 год"	"201912"	"КОСТАНАЙСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"24 590"
"Численность населения на начало периода(Человек)"	"2020 год"	"202012"	"КОСТАНАЙСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"24 556"
"Численность населения на начало периода(Человек)"	"2022 год"	"202212"	"КОСТАНАЙСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"28 454"
"Численность населения на начало периода(Человек)"	"2023 год"	"202312"	"КОСТАНАЙСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"28 459"
"Численность населения на начало периода(Человек)"	"2024 год"	"202412"	"КОСТАНАЙСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"28 583"
"Численность населения на начало периода(Человек)"	"2021 год"	"202112"	"КОСТАНАЙСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"24 694"
"Численность населения на начало периода(Человек)"	"2025 год"	"202512"	"КОСТАНАЙСКИЙ РАЙОН"	"0"	"городская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"28 648"
"Численность населения на начало периода(Человек)"	"2017 год"	"201712"	"КОСТАНАЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"70 072"
"Численность населения на начало периода(Человек)"	"2009 год"	"200912"	"КОСТАНАЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"67 380"
"Численность населения на начало периода(Человек)"	"2019 год"	"201912"	"КОСТАНАЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"71 157"
"Численность населения на начало периода(Человек)"	"2020 год"	"202012"	"КОСТАНАЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"71 226"
"Численность населения на начало периода(Человек)"	"2018 год"	"201812"	"КОСТАНАЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"70 468"
"Численность населения на начало периода(Человек)"	"2022 год"	"202212"	"КОСТАНАЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"73 228"
"Численность населения на начало периода(Человек)"	"2023 год"	"202312"	"КОСТАНАЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"73 165"
"Численность населения на начало периода(Человек)"	"2024 год"	"202412"	"КОСТАНАЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"73 405"
"Численность населения на начало периода(Человек)"	"2021 год"	"202112"	"КОСТАНАЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"71 689"
"Численность населения на начало периода(Человек)"	"2015 год"	"201512"	"КОСТАНАЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"70 356"
"Численность населения на начало периода(Человек)"	"2011 год"	"201112"	"КОСТАНАЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"68 627"
"Численность населения на начало периода(Человек)"	"2016 год"	"201612"	"КОСТАНАЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"70 212"
"Численность населения на начало периода(Человек)"	"2010 год"	"201012"	"КОСТАНАЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"67 874"
"Численность населения на начало периода(Человек)"	"2012 год"	"201212"	"КОСТАНАЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"68 941"
"Численность населения на начало периода(Человек)"	"2013 год"	"201312"	"КОСТАНАЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"68 920"
"Численность населения на начало периода(Человек)"	"2014 год"	"201412"	"КОСТАНАЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"69 862"
"Численность населения на начало периода(Человек)"	"2025 год"	"202512"	"КОСТАНАЙСКИЙ РАЙОН"	"0"	"Всего"	"0"	"Всего"	"0"	"Все группы"	"0"	"72 980"
"Численность населения на начало периода(Человек)"	"2017 год"	"201712"	"КАРАСУСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"26 483"
"Численность населения на начало периода(Человек)"	"2009 год"	"200912"	"КАРАСУСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"29 292"
"Численность населения на начало периода(Человек)"	"2019 год"	"201912"	"КАРАСУСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"25 258"
"Численность населения на начало периода(Человек)"	"2020 год"	"202012"	"КАРАСУСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"24 668"
"Численность населения на начало периода(Человек)"	"2018 год"	"201812"	"КАРАСУСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"25 834"
"Численность населения на начало периода(Человек)"	"2022 год"	"202212"	"КАРАСУСКИЙ РАЙОН"	"0"	"сельская местность"	"0"	"Всего"	"0"	"Все группы"	"0"	"21 059"
